          12
 Energy:  -31.0989520000000     
 X  0.0000000E+00  0.0000000E+00  0.0000000E+00
 X   14.50000      0.0000000E+00  0.0000000E+00
 X  0.0000000E+00   14.50000      0.0000000E+00
 X  0.0000000E+00  0.0000000E+00   14.50000    
 X   14.50000       14.50000      0.0000000E+00
 X   14.50000      0.0000000E+00   14.50000    
 X  0.0000000E+00   14.50000       14.50000    
 X   14.50000       14.50000       14.50000    
 N   0.0000000E+00  0.0000000E+00  0.0000000E+00
 N    1.100000      0.0000000E+00  0.0000000E+00
 N   0.5000000       14.00000       2.500000    
 N   0.5000000      0.5000000       2.500000    
